sample_set,from,to,presence
48_4,apricot,resin,0
48_4,apricot,dirty,0
48_4,apricot,woody,0
48_4,apricot,umami,0
48_4,apricot,savory,0
48_4,apricot,cocoa,0
48_4,apricot,panela,0
48_4,cherry / plum,fruity,1
48_4,cherry / plum,apricot,1
48_4,cherry / plum,cherry / plum,1
48_4,cherry / plum,banana,1
48_4,cherry / plum,orange blossom,1
48_4,cherry / plum,rancid butter,0
48_4,cherry / plum,bitterness,0
48_4,cherry / plum,mouth-drying,0
48_4,cherry / plum,rotten fruit,0
48_4,cherry / plum,resin,0
48_4,cherry / plum,dirty,0
48_4,cherry / plum,woody,0
48_4,cherry / plum,umami,0
48_4,cherry / plum,savory,0
48_4,cherry / plum,cocoa,0
48_4,cherry / plum,panela,0
48_4,banana,fruity,1
48_4,banana,apricot,1
48_4,banana,cherry / plum,1
48_4,banana,banana,1
48_4,banana,orange blossom,1
48_4,banana,rancid butter,0
48_4,banana,bitterness,0
48_4,banana,mouth-drying,0
48_4,banana,rotten fruit,0
48_4,banana,resin,0
48_4,banana,dirty,0
48_4,banana,woody,0
48_4,banana,umami,0
48_4,banana,savory,0
48_4,banana,cocoa,0
48_4,banana,panela,0
48_4,orange blossom,fruity,1
48_4,orange blossom,apricot,1
48_4,orange blossom,cherry / plum,1
48_4,orange blossom,banana,1
48_4,orange blossom,orange blossom,1
48_4,orange blossom,rancid butter,0
48_4,orange blossom,bitterness,0
48_4,orange blossom,mouth-drying,0
48_4,orange blossom,rotten fruit,0
48_4,orange blossom,resin,0
48_4,orange blossom,dirty,0
48_4,orange blossom,woody,0
48_4,orange blossom,umami,0
48_4,orange blossom,savory,0
48_4,orange blossom,cocoa,0
48_4,orange blossom,panela,0
48_4,rancid butter,fruity,0
48_4,rancid butter,apricot,0
48_4,rancid butter,cherry / plum,0
48_4,rancid butter,banana,0
48_4,rancid butter,orange blossom,0
48_4,rancid butter,rancid butter,1
48_4,rancid butter,bitterness,1
48_4,rancid butter,mouth-drying,1
48_4,rancid butter,rotten fruit,1
48_4,rancid butter,resin,1
48_4,rancid butter,dirty,1
48_4,rancid butter,woody,0
48_4,rancid butter,umami,0
48_4,rancid butter,savory,0
48_4,rancid butter,cocoa,0
48_4,rancid butter,panela,0
48_4,bitterness,fruity,0
48_4,bitterness,apricot,0
48_4,bitterness,cherry / plum,0
48_4,bitterness,banana,0
48_4,bitterness,orange blossom,0
48_4,bitterness,rancid butter,1
48_4,bitterness,bitterness,1
48_4,bitterness,mouth-drying,1
48_4,bitterness,rotten fruit,1
48_4,bitterness,resin,1
48_4,bitterness,dirty,1
48_4,bitterness,woody,0
48_4,bitterness,umami,0
48_4,bitterness,savory,0
48_4,bitterness,cocoa,0
48_4,bitterness,panela,0
48_4,mouth-drying,fruity,0
48_4,mouth-drying,apricot,0
48_4,mouth-drying,cherry / plum,0
48_4,mouth-drying,banana,0
48_4,mouth-drying,orange blossom,0
48_4,mouth-drying,rancid butter,1
48_4,mouth-drying,bitterness,1
48_4,mouth-drying,mouth-drying,1
48_4,mouth-drying,rotten fruit,1
48_4,mouth-drying,resin,1
48_4,mouth-drying,dirty,1
48_4,mouth-drying,woody,0
48_4,mouth-drying,umami,0
48_4,mouth-drying,savory,0
48_4,mouth-drying,cocoa,0
48_4,mouth-drying,panela,0
48_4,rotten fruit,fruity,0
48_4,rotten fruit,apricot,0
48_4,rotten fruit,cherry / plum,0
48_4,rotten fruit,banana,0
48_4,rotten fruit,orange blossom,0
48_4,rotten fruit,rancid butter,1
48_4,rotten fruit,bitterness,1
48_4,rotten fruit,mouth-drying,1
48_4,rotten fruit,rotten fruit,1
48_4,rotten fruit,resin,1
48_4,rotten fruit,dirty,1
48_4,rotten fruit,woody,0
48_4,rotten fruit,umami,0
48_4,rotten fruit,savory,0
48_4,rotten fruit,cocoa,0
48_4,rotten fruit,panela,0
48_4,resin,fruity,0
48_4,resin,apricot,0
48_4,resin,cherry / plum,0
48_4,resin,banana,0
48_4,resin,orange blossom,0
48_4,resin,rancid butter,1
48_4,resin,bitterness,1
48_4,resin,mouth-drying,1
48_4,resin,rotten fruit,1
48_4,resin,resin,1
48_4,resin,dirty,1
48_4,resin,woody,0
48_4,resin,umami,0
48_4,resin,savory,0
48_4,resin,cocoa,0
48_4,resin,panela,0
48_4,dirty,fruity,0
48_4,dirty,apricot,0
48_4,dirty,cherry / plum,0
48_4,dirty,banana,0
48_4,dirty,orange blossom,0
48_4,dirty,rancid butter,1
48_4,dirty,bitterness,1
48_4,dirty,mouth-drying,1
48_4,dirty,rotten fruit,1
48_4,dirty,resin,1
48_4,dirty,dirty,1
48_4,dirty,woody,0
48_4,dirty,umami,0
48_4,dirty,savory,0
48_4,dirty,cocoa,0
48_4,dirty,panela,0
48_4,woody,fruity,0
48_4,woody,apricot,0
48_4,woody,cherry / plum,0
48_4,woody,banana,0
48_4,woody,orange blossom,0
48_4,woody,rancid butter,0
48_4,woody,bitterness,0
48_4,woody,mouth-drying,0
48_4,woody,rotten fruit,0
48_4,woody,resin,0
48_4,woody,dirty,0
48_4,woody,woody,1
48_4,woody,umami,1
48_4,woody,savory,1
48_4,woody,cocoa,0
48_4,woody,panela,0
48_4,umami,fruity,0
48_4,umami,apricot,0
48_4,umami,cherry / plum,0
48_4,umami,banana,0
48_4,umami,orange blossom,0
48_4,umami,rancid butter,0
48_4,umami,bitterness,0
48_4,umami,mouth-drying,0
48_4,umami,rotten fruit,0
48_4,umami,resin,0
48_4,umami,dirty,0
48_4,umami,woody,1
48_4,umami,umami,1
48_4,umami,savory,1
48_4,umami,cocoa,0
48_4,umami,panela,0
48_4,savory,fruity,0
48_4,savory,apricot,0
48_4,savory,cherry / plum,0
48_4,savory,banana,0
48_4,savory,orange blossom,0
48_4,savory,rancid butter,0
48_4,savory,bitterness,0
48_4,savory,mouth-drying,0
48_4,savory,rotten fruit,0
48_4,savory,resin,0
48_4,savory,dirty,0
48_4,savory,woody,1
48_4,savory,umami,1
48_4,savory,savory,1
48_4,savory,cocoa,0
48_4,savory,panela,0
48_4,cocoa,fruity,0
48_4,cocoa,apricot,0
48_4,cocoa,cherry / plum,0
48_4,cocoa,banana,0
48_4,cocoa,orange blossom,0
48_4,cocoa,rancid butter,0
48_4,cocoa,bitterness,0
48_4,cocoa,mouth-drying,0
48_4,cocoa,rotten fruit,0
48_4,cocoa,resin,0
48_4,cocoa,dirty,0
48_4,cocoa,woody,0
48_4,cocoa,umami,0
48_4,cocoa,savory,0
48_4,cocoa,cocoa,1
48_4,cocoa,panela,1
48_4,panela,fruity,0
48_4,panela,apricot,0
48_4,panela,cherry / plum,0
48_4,panela,banana,0
48_4,panela,orange blossom,0
48_4,panela,rancid butter,0
48_4,panela,bitterness,0
48_4,panela,mouth-drying,0
48_4,panela,rotten fruit,0
48_4,panela,resin,0
48_4,panela,dirty,0
48_4,panela,woody,0
48_4,panela,umami,0
48_4,panela,savory,0
48_4,panela,cocoa,1
48_4,panela,panela,1
49_4,berry,berry,1
49_4,berry,tropical,1
49_4,berry,flowers,1
49_4,berry,caramel,1
49_4,berry,sweetness,1
49_4,berry,over ripe,1
49_4,berry,dark wood,0
49_4,berry,woody,0
49_4,berry,mineral,0
49_4,berry,lactic,0
49_4,berry,roast degree,0
49_4,berry,nut skin,0
49_4,berry,panela,0
49_4,berry,dusty,0
49_4,berry,savory,0
49_4,berry,nutty,0
49_4,tropical,berry,1
49_4,tropical,tropical,1
49_4,tropical,flowers,1
49_4,tropical,caramel,1
49_4,tropical,sweetness,1
49_4,tropical,over ripe,1
49_4,tropical,dark wood,0
49_4,tropical,woody,0
49_4,tropical,mineral,0
49_4,tropical,lactic,0
49_4,tropical,roast degree,0
49_4,tropical,nut skin,0
49_4,tropical,panela,0
49_4,tropical,dusty,0
49_4,tropical,savory,0
49_4,tropical,nutty,0
49_4,flowers,berry,1
49_4,flowers,tropical,1
49_4,flowers,flowers,1
49_4,flowers,caramel,1
49_4,flowers,sweetness,1
49_4,flowers,over ripe,1
49_4,flowers,dark wood,0
49_4,flowers,woody,0
49_4,flowers,mineral,0
49_4,flowers,lactic,0
49_4,flowers,roast degree,0
49_4,flowers,nut skin,0
49_4,flowers,panela,0
49_4,flowers,dusty,0
49_4,flowers,savory,0
49_4,flowers,nutty,0
49_4,caramel,berry,1
49_4,caramel,tropical,1
49_4,caramel,flowers,1
49_4,caramel,caramel,1
49_4,caramel,sweetness,1
49_4,caramel,over ripe,1
49_4,caramel,dark wood,0
49_4,caramel,woody,0
49_4,caramel,mineral,0
49_4,caramel,lactic,0
49_4,caramel,roast degree,0
49_4,caramel,nut skin,0
49_4,caramel,panela,0
49_4,caramel,dusty,0
49_4,caramel,savory,0
49_4,caramel,nutty,0
49_4,sweetness,berry,1
49_4,sweetness,tropical,1
49_4,sweetness,flowers,1
49_4,sweetness,caramel,1
49_4,sweetness,sweetness,1
49_4,sweetness,over ripe,1
49_4,sweetness,dark wood,0
49_4,sweetness,woody,0
49_4,sweetness,mineral,0
49_4,sweetness,lactic,0
49_4,sweetness,roast degree,0
49_4,sweetness,nut skin,0
49_4,sweetness,panela,0
49_4,sweetness,dusty,0
49_4,sweetness,savory,0
49_4,sweetness,nutty,0
49_4,over ripe,berry,1
49_4,over ripe,tropical,1
49_4,over ripe,flowers,1
49_4,over ripe,caramel,1
49_4,over ripe,sweetness,1
49_4,over ripe,over ripe,1
49_4,over ripe,dark wood,0
49_4,over ripe,woody,0
49_4,over ripe,mineral,0
49_4,over ripe,lactic,0
49_4,over ripe,roast degree,0
49_4,over ripe,nut skin,0
49_4,over ripe,panela,0
49_4,over ripe,dusty,0
49_4,over ripe,savory,0
49_4,over ripe,nutty,0
49_4,dark wood,berry,0
49_4,dark wood,tropical,0
49_4,dark wood,flowers,0
49_4,dark wood,caramel,0
49_4,dark wood,sweetness,0
49_4,dark wood,over ripe,0
49_4,dark wood,dark wood,1
49_4,dark wood,woody,1
49_4,dark wood,mineral,1
49_4,dark wood,lactic,1
49_4,dark wood,roast degree,1
49_4,dark wood,nut skin,1
49_4,dark wood,panela,1
49_4,dark wood,dusty,1
49_4,dark wood,savory,0
49_4,dark wood,nutty,0
49_4,woody,berry,0
49_4,woody,tropical,0
49_4,woody,flowers,0
49_4,woody,caramel,0
49_4,woody,sweetness,0
49_4,woody,over ripe,0
49_4,woody,dark wood,1
49_4,woody,woody,1
49_4,woody,mineral,1
49_4,woody,lactic,1
49_4,woody,roast degree,1
49_4,woody,nut skin,1
49_4,woody,panela,1
49_4,woody,dusty,1
49_4,woody,savory,0
49_4,woody,nutty,0
49_4,mineral,berry,0
49_4,mineral,tropical,0
49_4,mineral,flowers,0
49_4,mineral,caramel,0
49_4,mineral,sweetness,0
49_4,mineral,over ripe,0
49_4,mineral,dark wood,1
49_4,mineral,woody,1
49_4,mineral,mineral,1
49_4,mineral,lactic,1
49_4,mineral,roast degree,1
49_4,mineral,nut skin,1
49_4,mineral,panela,1
49_4,mineral,dusty,1
49_4,mineral,savory,0
49_4,mineral,nutty,0
49_4,lactic,berry,0
49_4,lactic,tropical,0
49_4,lactic,flowers,0
49_4,lactic,caramel,0
49_4,lactic,sweetness,0
49_4,lactic,over ripe,0
49_4,lactic,dark wood,1
49_4,lactic,woody,1
49_4,lactic,mineral,1
49_4,lactic,lactic,1
49_4,lactic,roast degree,1
49_4,lactic,nut skin,1
49_4,lactic,panela,1
49_4,lactic,dusty,1
49_4,lactic,savory,0
49_4,lactic,nutty,0
49_4,roast degree,berry,0
49_4,roast degree,tropical,0
49_4,roast degree,flowers,0
49_4,roast degree,caramel,0
49_4,roast degree,sweetness,0
49_4,roast degree,over ripe,0
49_4,roast degree,dark wood,1
49_4,roast degree,woody,1
49_4,roast degree,mineral,1
49_4,roast degree,lactic,1
49_4,roast degree,roast degree,1
49_4,roast degree,nut skin,1
49_4,roast degree,panela,1
49_4,roast degree,dusty,1
49_4,roast degree,savory,0
49_4,roast degree,nutty,0
49_4,nut skin,berry,0
49_4,nut skin,tropical,0
49_4,nut skin,flowers,0
49_4,nut skin,caramel,0
49_4,nut skin,sweetness,0
49_4,nut skin,over ripe,0
49_4,nut skin,dark wood,1
49_4,nut skin,woody,1
49_4,nut skin,mineral,1
49_4,nut skin,lactic,1
49_4,nut skin,roast degree,1
49_4,nut skin,nut skin,1
49_4,nut skin,panela,1
49_4,nut skin,dusty,1
49_4,nut skin,savory,0
49_4,nut skin,nutty,0
49_4,panela,berry,0
49_4,panela,tropical,0
49_4,panela,flowers,0
49_4,panela,caramel,0
49_4,panela,sweetness,0
49_4,panela,over ripe,0
49_4,panela,dark wood,1
49_4,panela,woody,1
49_4,panela,mineral,1
49_4,panela,lactic,1
49_4,panela,roast degree,1
49_4,panela,nut skin,1
49_4,panela,panela,1
49_4,panela,dusty,1
49_4,panela,savory,0
49_4,panela,nutty,0
49_4,dusty,berry,0
49_4,dusty,tropical,0
49_4,dusty,flowers,0
49_4,dusty,caramel,0
49_4,dusty,sweetness,0
49_4,dusty,over ripe,0
49_4,dusty,dark wood,1
49_4,dusty,woody,1
49_4,dusty,mineral,1
49_4,dusty,lactic,1
49_4,dusty,roast degree,1
49_4,dusty,nut skin,1
49_4,dusty,panela,1
49_4,dusty,dusty,1
49_4,dusty,savory,0
49_4,dusty,nutty,0
49_4,savory,berry,0
49_4,savory,tropical,0
49_4,savory,flowers,0
49_4,savory,caramel,0
49_4,savory,sweetness,0
49_4,savory,over ripe,0
49_4,savory,dark wood,0
49_4,savory,woody,0
49_4,savory,mineral,0
49_4,savory,lactic,0
49_4,savory,roast degree,0
49_4,savory,nut skin,0
49_4,savory,panela,0
49_4,savory,dusty,0
49_4,savory,savory,1
49_4,savory,nutty,1
49_4,nutty,berry,0
49_4,nutty,tropical,0
49_4,nutty,flowers,0
49_4,nutty,caramel,0
49_4,nutty,sweetness,0
49_4,nutty,over ripe,0
49_4,nutty,dark wood,0
49_4,nutty,woody,0
49_4,nutty,mineral,0
49_4,nutty,lactic,0
49_4,nutty,roast degree,0
49_4,nutty,nut skin,0
49_4,nutty,panela,0
49_4,nutty,dusty,0
49_4,nutty,savory,1
49_4,nutty,nutty,1
50_4,mouth-drying,mouth-drying,1
50_4,mouth-drying,resin,1
50_4,mouth-drying,fresh fruit,0
50_4,mouth-drying,citrus,0
50_4,mouth-drying,green vegetal,0
50_4,mouth-drying,moss,0
50_4,mouth-drying,brown,0
50_4,mouth-drying,light wood,0
50_4,mouth-drying,fruity,0
50_4,mouth-drying,grassy,0
50_4,mouth-drying,woody,0
50_4,mouth-drying,musty,0
50_4,mouth-drying,woodsy,0
50_4,mouth-drying,off-flavors,0
50_4,mouth-drying,mineral,0
50_4,mouth-drying,spice,0
50_4,resin,mouth-drying,1
50_4,resin,resin,1
50_4,resin,fresh fruit,0
50_4,resin,citrus,0
50_4,resin,green vegetal,0
50_4,resin,moss,0
50_4,resin,brown,0
50_4,resin,light wood,0
50_4,resin,fruity,0
50_4,resin,grassy,0
50_4,resin,woody,0
50_4,resin,musty,0
50_4,resin,woodsy,0
50_4,resin,off-flavors,0
50_4,resin,mineral,0
50_4,resin,spice,0
50_4,fresh fruit,mouth-drying,0
50_4,fresh fruit,resin,0
50_4,fresh fruit,fresh fruit,1
50_4,fresh fruit,citrus,1
50_4,fresh fruit,green vegetal,0
50_4,fresh fruit,moss,0
50_4,fresh fruit,brown,0
50_4,fresh fruit,light wood,0
50_4,fresh fruit,fruity,0
50_4,fresh fruit,grassy,0
50_4,fresh fruit,woody,0
50_4,fresh fruit,musty,0
50_4,fresh fruit,woodsy,0
50_4,fresh fruit,off-flavors,0
50_4,fresh fruit,mineral,0
50_4,fresh fruit,spice,0
50_4,citrus,mouth-drying,0
50_4,citrus,resin,0
50_4,citrus,fresh fruit,1
50_4,citrus,citrus,1
50_4,citrus,green vegetal,0
50_4,citrus,moss,0
50_4,citrus,brown,0
50_4,citrus,light wood,0
50_4,citrus,fruity,0
50_4,citrus,grassy,0
50_4,citrus,woody,0
50_4,citrus,musty,0
50_4,citrus,woodsy,0
50_4,citrus,off-flavors,0
50_4,citrus,mineral,0
50_4,citrus,spice,0
50_4,green vegetal,mouth-drying,0
50_4,green vegetal,resin,0
50_4,green vegetal,fresh fruit,0
50_4,green vegetal,citrus,0
50_4,green vegetal,green vegetal,1
50_4,green vegetal,moss,1
50_4,green vegetal,brown,0
50_4,green vegetal,light wood,0
50_4,green vegetal,fruity,0
50_4,green vegetal,grassy,0
50_4,green vegetal,woody,0
50_4,green vegetal,musty,0
50_4,green vegetal,woodsy,0
50_4,green vegetal,off-flavors,0
50_4,green vegetal,mineral,0
50_4,green vegetal,spice,0
50_4,moss,mouth-drying,0
50_4,moss,resin,0
50_4,moss,fresh fruit,0
50_4,moss,citrus,0
50_4,moss,green vegetal,1
50_4,moss,moss,1
50_4,moss,brown,0
50_4,moss,light wood,0
50_4,moss,fruity,0
50_4,moss,grassy,0
50_4,moss,woody,0
50_4,moss,musty,0
50_4,moss,woodsy,0
50_4,moss,off-flavors,0
50_4,moss,mineral,0
50_4,moss,spice,0
50_4,brown,mouth-drying,0
50_4,brown,resin,0
50_4,brown,fresh fruit,0
50_4,brown,citrus,0
50_4,brown,green vegetal,0
50_4,brown,moss,0
50_4,brown,brown,1
50_4,brown,light wood,1
50_4,brown,fruity,0
50_4,brown,grassy,0
50_4,brown,woody,0
50_4,brown,musty,0
50_4,brown,woodsy,0
50_4,brown,off-flavors,0
50_4,brown,mineral,0
50_4,brown,spice,0
50_4,light wood,mouth-drying,0
50_4,light wood,resin,0
50_4,light wood,fresh fruit,0
50_4,light wood,citrus,0
50_4,light wood,green vegetal,0
50_4,light wood,moss,0
50_4,light wood,brown,1
50_4,light wood,light wood,1
50_4,light wood,fruity,0
50_4,light wood,grassy,0
50_4,light wood,woody,0
50_4,light wood,musty,0
50_4,light wood,woodsy,0
50_4,light wood,off-flavors,0
50_4,light wood,mineral,0
50_4,light wood,spice,0
50_4,fruity,mouth-drying,0
50_4,fruity,resin,0
50_4,fruity,fresh fruit,0
50_4,fruity,citrus,0
50_4,fruity,green vegetal,0
50_4,fruity,moss,0
50_4,fruity,brown,0
50_4,fruity,light wood,0
50_4,fruity,fruity,1
50_4,fruity,grassy,1
50_4,fruity,woody,1
50_4,fruity,musty,1
50_4,fruity,woodsy,1
50_4,fruity,off-flavors,1
50_4,fruity,mineral,1
50_4,fruity,spice,1
50_4,grassy,mouth-drying,0
50_4,grassy,resin,0
50_4,grassy,fresh fruit,0
50_4,grassy,citrus,0
50_4,grassy,green vegetal,0
50_4,grassy,moss,0
50_4,grassy,brown,0
50_4,grassy,light wood,0
50_4,grassy,fruity,1
50_4,grassy,grassy,1
50_4,grassy,woody,1
50_4,grassy,musty,1
50_4,grassy,woodsy,1
50_4,grassy,off-flavors,1
50_4,grassy,mineral,1
50_4,grassy,spice,1
50_4,woody,mouth-drying,0
50_4,woody,resin,0
50_4,woody,fresh fruit,0
50_4,woody,citrus,0
50_4,woody,green vegetal,0
50_4,woody,moss,0
50_4,woody,brown,0
50_4,woody,light wood,0
50_4,woody,fruity,1
50_4,woody,grassy,1
50_4,woody,woody,1
50_4,woody,musty,1
50_4,woody,woodsy,1
50_4,woody,off-flavors,1
50_4,woody,mineral,1
50_4,woody,spice,1
50_4,musty,mouth-drying,0
50_4,musty,resin,0
50_4,musty,fresh fruit,0
50_4,musty,citrus,0
50_4,musty,green vegetal,0
50_4,musty,moss,0
50_4,musty,brown,0
50_4,musty,light wood,0
50_4,musty,fruity,1
50_4,musty,grassy,1
50_4,musty,woody,1
50_4,musty,musty,1
50_4,musty,woodsy,1
50_4,musty,off-flavors,1
50_4,musty,mineral,1
50_4,musty,spice,1
50_4,woodsy,mouth-drying,0
50_4,woodsy,resin,0
50_4,woodsy,fresh fruit,0
50_4,woodsy,citrus,0
50_4,woodsy,green vegetal,0
50_4,woodsy,moss,0
50_4,woodsy,brown,0
50_4,woodsy,light wood,0
50_4,woodsy,fruity,1
50_4,woodsy,grassy,1
50_4,woodsy,woody,1
50_4,woodsy,musty,1
50_4,woodsy,woodsy,1
50_4,woodsy,off-flavors,1
50_4,woodsy,mineral,1
50_4,woodsy,spice,1
50_4,off-flavors,mouth-drying,0
50_4,off-flavors,resin,0
50_4,off-flavors,fresh fruit,0
50_4,off-flavors,citrus,0
50_4,off-flavors,green vegetal,0
50_4,off-flavors,moss,0
50_4,off-flavors,brown,0
50_4,off-flavors,light wood,0
50_4,off-flavors,fruity,1
50_4,off-flavors,grassy,1
50_4,off-flavors,woody,1
50_4,off-flavors,musty,1
50_4,off-flavors,woodsy,1
50_4,off-flavors,off-flavors,1
50_4,off-flavors,mineral,1
50_4,off-flavors,spice,1
50_4,mineral,mouth-drying,0
50_4,mineral,resin,0
50_4,mineral,fresh fruit,0
50_4,mineral,citrus,0
50_4,mineral,green vegetal,0
50_4,mineral,moss,0
50_4,mineral,brown,0
50_4,mineral,light wood,0
50_4,mineral,fruity,1
50_4,mineral,grassy,1
50_4,mineral,woody,1
50_4,mineral,musty,1
50_4,mineral,woodsy,1
50_4,mineral,off-flavors,1
50_4,mineral,mineral,1
50_4,mineral,spice,1
50_4,spice,mouth-drying,0
50_4,spice,resin,0
50_4,spice,fresh fruit,0
50_4,spice,citrus,0
50_4,spice,green vegetal,0
50_4,spice,moss,0
50_4,spice,brown,0
50_4,spice,light wood,0
50_4,spice,fruity,1
50_4,spice,grassy,1
50_4,spice,woody,1
50_4,spice,musty,1
50_4,spice,woodsy,1
50_4,spice,off-flavors,1
50_4,spice,mineral,1
50_4,spice,spice,1
51_4,total acidity,total acidity,1
51_4,total acidity,mouth-drying,1
51_4,total acidity,grassy,1
51_4,total acidity,over-fermented,1
51_4,total acidity,manure,1
51_4,total acidity,mineral,1
51_4,total acidity,lactic,1
51_4,total acidity,resin,1
51_4,total acidity,cherry / plum,0
51_4,total acidity,herbal,0
51_4,total acidity,mushroom,0
51_4,total acidity,caramelized sugar,0
51_4,total acidity,green vegetal,0
51_4,total acidity,spices,0
51_4,total acidity,nutty,0
51_4,total acidity,nut flesh,0
51_4,mouth-drying,total acidity,1
51_4,mouth-drying,mouth-drying,1
51_4,mouth-drying,grassy,1
51_4,mouth-drying,over-fermented,1
51_4,mouth-drying,manure,1
51_4,mouth-drying,mineral,1
51_4,mouth-drying,lactic,1
51_4,mouth-drying,resin,1
51_4,mouth-drying,cherry / plum,0
51_4,mouth-drying,herbal,0
51_4,mouth-drying,mushroom,0
51_4,mouth-drying,caramelized sugar,0
51_4,mouth-drying,green vegetal,0
51_4,mouth-drying,spices,0
51_4,mouth-drying,nutty,0
51_4,mouth-drying,nut flesh,0
51_4,grassy,total acidity,1
51_4,grassy,mouth-drying,1
51_4,grassy,grassy,1
51_4,grassy,over-fermented,1
51_4,grassy,manure,1
51_4,grassy,mineral,1
51_4,grassy,lactic,1
51_4,grassy,resin,1
51_4,grassy,cherry / plum,0
51_4,grassy,herbal,0
51_4,grassy,mushroom,0
51_4,grassy,caramelized sugar,0
51_4,grassy,green vegetal,0
51_4,grassy,spices,0
51_4,grassy,nutty,0
51_4,grassy,nut flesh,0
51_4,over-fermented,total acidity,1
51_4,over-fermented,mouth-drying,1
51_4,over-fermented,grassy,1
51_4,over-fermented,over-fermented,1
51_4,over-fermented,manure,1
51_4,over-fermented,mineral,1
51_4,over-fermented,lactic,1
51_4,over-fermented,resin,1
51_4,over-fermented,cherry / plum,0
51_4,over-fermented,herbal,0
51_4,over-fermented,mushroom,0
51_4,over-fermented,caramelized sugar,0
51_4,over-fermented,green vegetal,0
51_4,over-fermented,spices,0
51_4,over-fermented,nutty,0
51_4,over-fermented,nut flesh,0
51_4,manure,total acidity,1
51_4,manure,mouth-drying,1
51_4,manure,grassy,1
51_4,manure,over-fermented,1
51_4,manure,manure,1
51_4,manure,mineral,1
51_4,manure,lactic,1
51_4,manure,resin,1
51_4,manure,cherry / plum,0
51_4,manure,herbal,0
51_4,manure,mushroom,0
51_4,manure,caramelized sugar,0
51_4,manure,green vegetal,0
51_4,manure,spices,0
51_4,manure,nutty,0
51_4,manure,nut flesh,0
51_4,mineral,total acidity,1
51_4,mineral,mouth-drying,1
51_4,mineral,grassy,1
51_4,mineral,over-fermented,1
51_4,mineral,manure,1
51_4,mineral,mineral,1
51_4,mineral,lactic,1
51_4,mineral,resin,1
51_4,mineral,cherry / plum,0
51_4,mineral,herbal,0
51_4,mineral,mushroom,0
51_4,mineral,caramelized sugar,0
51_4,mineral,green vegetal,0
51_4,mineral,spices,0
51_4,mineral,nutty,0
51_4,mineral,nut flesh,0
51_4,lactic,total acidity,1
51_4,lactic,mouth-drying,1
51_4,lactic,grassy,1
51_4,lactic,over-fermented,1
51_4,lactic,manure,1
51_4,lactic,mineral,1
51_4,lactic,lactic,1
51_4,lactic,resin,1
51_4,lactic,cherry / plum,0
51_4,lactic,herbal,0
51_4,lactic,mushroom,0
51_4,lactic,caramelized sugar,0
51_4,lactic,green vegetal,0
51_4,lactic,spices,0
51_4,lactic,nutty,0
51_4,lactic,nut flesh,0
51_4,resin,total acidity,1
51_4,resin,mouth-drying,1
51_4,resin,grassy,1
51_4,resin,over-fermented,1
51_4,resin,manure,1
51_4,resin,mineral,1
51_4,resin,lactic,1
51_4,resin,resin,1
51_4,resin,cherry / plum,0
51_4,resin,herbal,0
51_4,resin,mushroom,0
51_4,resin,caramelized sugar,0
51_4,resin,green vegetal,0
51_4,resin,spices,0
51_4,resin,nutty,0
51_4,resin,nut flesh,0
51_4,cherry / plum,total acidity,0
51_4,cherry / plum,mouth-drying,0
51_4,cherry / plum,grassy,0
51_4,cherry / plum,over-fermented,0
51_4,cherry / plum,manure,0
51_4,cherry / plum,mineral,0
51_4,cherry / plum,lactic,0
51_4,cherry / plum,resin,0
51_4,cherry / plum,cherry / plum,1
51_4,cherry / plum,herbal,1
51_4,cherry / plum,mushroom,1
51_4,cherry / plum,caramelized sugar,1
51_4,cherry / plum,green vegetal,1
51_4,cherry / plum,spices,1
51_4,cherry / plum,nutty,1
51_4,cherry / plum,nut flesh,1
51_4,herbal,total acidity,0
51_4,herbal,mouth-drying,0
51_4,herbal,grassy,0
51_4,herbal,over-fermented,0
51_4,herbal,manure,0
51_4,herbal,mineral,0
51_4,herbal,lactic,0
51_4,herbal,resin,0
51_4,herbal,cherry / plum,1
51_4,herbal,herbal,1
51_4,herbal,mushroom,1
51_4,herbal,caramelized sugar,1
51_4,herbal,green vegetal,1
51_4,herbal,spices,1
51_4,herbal,nutty,1
51_4,herbal,nut flesh,1
51_4,mushroom,total acidity,0
51_4,mushroom,mouth-drying,0
51_4,mushroom,grassy,0
51_4,mushroom,over-fermented,0
51_4,mushroom,manure,0
51_4,mushroom,mineral,0
51_4,mushroom,lactic,0
51_4,mushroom,resin,0
51_4,mushroom,cherry / plum,1
51_4,mushroom,herbal,1
51_4,mushroom,mushroom,1
51_4,mushroom,caramelized sugar,1
51_4,mushroom,green vegetal,1
51_4,mushroom,spices,1
51_4,mushroom,nutty,1
51_4,mushroom,nut flesh,1
51_4,caramelized sugar,total acidity,0
51_4,caramelized sugar,mouth-drying,0
51_4,caramelized sugar,grassy,0
51_4,caramelized sugar,over-fermented,0
51_4,caramelized sugar,manure,0
51_4,caramelized sugar,mineral,0
51_4,caramelized sugar,lactic,0
51_4,caramelized sugar,resin,0
51_4,caramelized sugar,cherry / plum,1
51_4,caramelized sugar,herbal,1
51_4,caramelized sugar,mushroom,1
51_4,caramelized sugar,caramelized sugar,1
51_4,caramelized sugar,green vegetal,1
51_4,caramelized sugar,spices,1
51_4,caramelized sugar,nutty,1
51_4,caramelized sugar,nut flesh,1
51_4,green vegetal,total acidity,0
51_4,green vegetal,mouth-drying,0
51_4,green vegetal,grassy,0
