sample_set,from,to,presence
T24_R2_z201557092287534,caramelized sugar,green vegetal,0
T24_R2_z201557092287534,caramelized sugar,moss,0
T24_R2_z201557092287534,caramelized sugar,woodsy,0
T24_R2_z201557092287534,caramelized sugar,dark wood,0
T24_R2_z201557092287534,caramelized sugar,tobacco,0
T24_R2_z201557092287534,caramelized sugar,caramelized sugar,0
T24_R2_z201557092287534,caramelized sugar,dirty animal / farmyard,0
T24_R2_z201557092287534,caramelized sugar,putrid,0
T24_R2_z201557092287534,caramelized sugar,manure,0
T24_R2_z201557092287534,caramelized sugar,smoky,0
T24_R2_z201557092287534,dirty animal / farmyard,fruity,0
T24_R2_z201557092287534,dirty animal / farmyard,rancid butter,0
T24_R2_z201557092287534,dirty animal / farmyard,bitterness,0
T24_R2_z201557092287534,dirty animal / farmyard,mouth-drying,0
T24_R2_z201557092287534,dirty animal / farmyard,berry,0
T24_R2_z201557092287534,dirty animal / farmyard,brown,0
T24_R2_z201557092287534,dirty animal / farmyard,green vegetal,0
T24_R2_z201557092287534,dirty animal / farmyard,moss,0
T24_R2_z201557092287534,dirty animal / farmyard,woodsy,0
T24_R2_z201557092287534,dirty animal / farmyard,dark wood,0
T24_R2_z201557092287534,dirty animal / farmyard,tobacco,0
T24_R2_z201557092287534,dirty animal / farmyard,caramelized sugar,0
T24_R2_z201557092287534,dirty animal / farmyard,dirty animal / farmyard,0
T24_R2_z201557092287534,dirty animal / farmyard,putrid,0
T24_R2_z201557092287534,dirty animal / farmyard,manure,1
T24_R2_z201557092287534,dirty animal / farmyard,smoky,0
T24_R2_z201557092287534,putrid,fruity,0
T24_R2_z201557092287534,putrid,rancid butter,0
T24_R2_z201557092287534,putrid,bitterness,0
T24_R2_z201557092287534,putrid,mouth-drying,0
T24_R2_z201557092287534,putrid,berry,0
T24_R2_z201557092287534,putrid,brown,0
T24_R2_z201557092287534,putrid,green vegetal,0
T24_R2_z201557092287534,putrid,moss,0
T24_R2_z201557092287534,putrid,woodsy,0
T24_R2_z201557092287534,putrid,dark wood,0
T24_R2_z201557092287534,putrid,tobacco,0
T24_R2_z201557092287534,putrid,caramelized sugar,0
T24_R2_z201557092287534,putrid,dirty animal / farmyard,0
T24_R2_z201557092287534,putrid,putrid,0
T24_R2_z201557092287534,putrid,manure,0
T24_R2_z201557092287534,putrid,smoky,0
T24_R2_z201557092287534,manure,fruity,0
T24_R2_z201557092287534,manure,rancid butter,0
T24_R2_z201557092287534,manure,bitterness,0
T24_R2_z201557092287534,manure,mouth-drying,0
T24_R2_z201557092287534,manure,berry,0
T24_R2_z201557092287534,manure,brown,0
T24_R2_z201557092287534,manure,green vegetal,0
T24_R2_z201557092287534,manure,moss,0
T24_R2_z201557092287534,manure,woodsy,0
T24_R2_z201557092287534,manure,dark wood,0
T24_R2_z201557092287534,manure,tobacco,0
T24_R2_z201557092287534,manure,caramelized sugar,0
T24_R2_z201557092287534,manure,dirty animal / farmyard,1
T24_R2_z201557092287534,manure,putrid,0
T24_R2_z201557092287534,manure,manure,0
T24_R2_z201557092287534,manure,smoky,0
T24_R2_z201557092287534,smoky,fruity,0
T24_R2_z201557092287534,smoky,rancid butter,0
T24_R2_z201557092287534,smoky,bitterness,0
T24_R2_z201557092287534,smoky,mouth-drying,0
T24_R2_z201557092287534,smoky,berry,0
T24_R2_z201557092287534,smoky,brown,0
T24_R2_z201557092287534,smoky,green vegetal,0
T24_R2_z201557092287534,smoky,moss,0
T24_R2_z201557092287534,smoky,woodsy,0
T24_R2_z201557092287534,smoky,dark wood,0
T24_R2_z201557092287534,smoky,tobacco,0
T24_R2_z201557092287534,smoky,caramelized sugar,0
T24_R2_z201557092287534,smoky,dirty animal / farmyard,0
T24_R2_z201557092287534,smoky,putrid,0
T24_R2_z201557092287534,smoky,manure,0
T24_R2_z201557092287534,smoky,smoky,0
T24_R3_z201557092287534,acetic,acetic,0
T24_R3_z201557092287534,acetic,rancid butter,0
T24_R3_z201557092287534,acetic,fresh fruit,0
T24_R3_z201557092287534,acetic,dried,0
T24_R3_z201557092287534,acetic,floral,0
T24_R3_z201557092287534,acetic,green vegetal,0
T24_R3_z201557092287534,acetic,mushroom,0
T24_R3_z201557092287534,acetic,woodsy,0
T24_R3_z201557092287534,acetic,nutty,0
T24_R3_z201557092287534,acetic,nut flesh,0
T24_R3_z201557092287534,acetic,panela,0
T24_R3_z201557092287534,acetic,off-flavors,0
T24_R3_z201557092287534,acetic,dirty,0
T24_R3_z201557092287534,acetic,dusty,0
T24_R3_z201557092287534,acetic,musty,0
T24_R3_z201557092287534,acetic,mouldy,0
T24_R3_z201557092287534,rancid butter,acetic,0
T24_R3_z201557092287534,rancid butter,rancid butter,0
T24_R3_z201557092287534,rancid butter,fresh fruit,0
T24_R3_z201557092287534,rancid butter,dried,0
T24_R3_z201557092287534,rancid butter,floral,0
T24_R3_z201557092287534,rancid butter,green vegetal,0
T24_R3_z201557092287534,rancid butter,mushroom,0
T24_R3_z201557092287534,rancid butter,woodsy,0
T24_R3_z201557092287534,rancid butter,nutty,0
T24_R3_z201557092287534,rancid butter,nut flesh,0
T24_R3_z201557092287534,rancid butter,panela,0
T24_R3_z201557092287534,rancid butter,off-flavors,1
T24_R3_z201557092287534,rancid butter,dirty,0
T24_R3_z201557092287534,rancid butter,dusty,0
T24_R3_z201557092287534,rancid butter,musty,0
T24_R3_z201557092287534,rancid butter,mouldy,0
T24_R3_z201557092287534,fresh fruit,acetic,0
T24_R3_z201557092287534,fresh fruit,rancid butter,0
T24_R3_z201557092287534,fresh fruit,fresh fruit,0
T24_R3_z201557092287534,fresh fruit,dried,0
T24_R3_z201557092287534,fresh fruit,floral,0
T24_R3_z201557092287534,fresh fruit,green vegetal,0
T24_R3_z201557092287534,fresh fruit,mushroom,0
T24_R3_z201557092287534,fresh fruit,woodsy,0
T24_R3_z201557092287534,fresh fruit,nutty,0
T24_R3_z201557092287534,fresh fruit,nut flesh,0
T24_R3_z201557092287534,fresh fruit,panela,0
T24_R3_z201557092287534,fresh fruit,off-flavors,0
T24_R3_z201557092287534,fresh fruit,dirty,0
T24_R3_z201557092287534,fresh fruit,dusty,0
T24_R3_z201557092287534,fresh fruit,musty,0
T24_R3_z201557092287534,fresh fruit,mouldy,0
T24_R3_z201557092287534,dried,acetic,0
T24_R3_z201557092287534,dried,rancid butter,0
T24_R3_z201557092287534,dried,fresh fruit,0
T24_R3_z201557092287534,dried,dried,0
T24_R3_z201557092287534,dried,floral,0
T24_R3_z201557092287534,dried,green vegetal,0
T24_R3_z201557092287534,dried,mushroom,0
T24_R3_z201557092287534,dried,woodsy,0
T24_R3_z201557092287534,dried,nutty,0
T24_R3_z201557092287534,dried,nut flesh,0
T24_R3_z201557092287534,dried,panela,0
T24_R3_z201557092287534,dried,off-flavors,0
T24_R3_z201557092287534,dried,dirty,0
T24_R3_z201557092287534,dried,dusty,0
T24_R3_z201557092287534,dried,musty,0
T24_R3_z201557092287534,dried,mouldy,0
T24_R3_z201557092287534,floral,acetic,0
T24_R3_z201557092287534,floral,rancid butter,0
T24_R3_z201557092287534,floral,fresh fruit,0
T24_R3_z201557092287534,floral,dried,0
T24_R3_z201557092287534,floral,floral,0
T24_R3_z201557092287534,floral,green vegetal,0
T24_R3_z201557092287534,floral,mushroom,0
T24_R3_z201557092287534,floral,woodsy,0
T24_R3_z201557092287534,floral,nutty,0
T24_R3_z201557092287534,floral,nut flesh,0
T24_R3_z201557092287534,floral,panela,0
T24_R3_z201557092287534,floral,off-flavors,0
T24_R3_z201557092287534,floral,dirty,0
T24_R3_z201557092287534,floral,dusty,0
T24_R3_z201557092287534,floral,musty,0
T24_R3_z201557092287534,floral,mouldy,0
T24_R3_z201557092287534,green vegetal,acetic,0
T24_R3_z201557092287534,green vegetal,rancid butter,0
T24_R3_z201557092287534,green vegetal,fresh fruit,0
T24_R3_z201557092287534,green vegetal,dried,0
T24_R3_z201557092287534,green vegetal,floral,0
T24_R3_z201557092287534,green vegetal,green vegetal,0
T24_R3_z201557092287534,green vegetal,mushroom,0
T24_R3_z201557092287534,green vegetal,woodsy,0
T24_R3_z201557092287534,green vegetal,nutty,0
T24_R3_z201557092287534,green vegetal,nut flesh,0
T24_R3_z201557092287534,green vegetal,panela,0
T24_R3_z201557092287534,green vegetal,off-flavors,0
T24_R3_z201557092287534,green vegetal,dirty,0
T24_R3_z201557092287534,green vegetal,dusty,0
T24_R3_z201557092287534,green vegetal,musty,0
T24_R3_z201557092287534,green vegetal,mouldy,0
T24_R3_z201557092287534,mushroom,acetic,0
T24_R3_z201557092287534,mushroom,rancid butter,0
T24_R3_z201557092287534,mushroom,fresh fruit,0
T24_R3_z201557092287534,mushroom,dried,0
T24_R3_z201557092287534,mushroom,floral,0
T24_R3_z201557092287534,mushroom,green vegetal,0
T24_R3_z201557092287534,mushroom,mushroom,0
T24_R3_z201557092287534,mushroom,woodsy,0
T24_R3_z201557092287534,mushroom,nutty,0
T24_R3_z201557092287534,mushroom,nut flesh,0
T24_R3_z201557092287534,mushroom,panela,0
T24_R3_z201557092287534,mushroom,off-flavors,0
T24_R3_z201557092287534,mushroom,dirty,0
T24_R3_z201557092287534,mushroom,dusty,0
T24_R3_z201557092287534,mushroom,musty,0
T24_R3_z201557092287534,mushroom,mouldy,0
T24_R3_z201557092287534,woodsy,acetic,0
T24_R3_z201557092287534,woodsy,rancid butter,0
T24_R3_z201557092287534,woodsy,fresh fruit,0
T24_R3_z201557092287534,woodsy,dried,0
T24_R3_z201557092287534,woodsy,floral,0
T24_R3_z201557092287534,woodsy,green vegetal,0
T24_R3_z201557092287534,woodsy,mushroom,0
T24_R3_z201557092287534,woodsy,woodsy,0
T24_R3_z201557092287534,woodsy,nutty,0
T24_R3_z201557092287534,woodsy,nut flesh,0
T24_R3_z201557092287534,woodsy,panela,0
T24_R3_z201557092287534,woodsy,off-flavors,0
T24_R3_z201557092287534,woodsy,dirty,0
T24_R3_z201557092287534,woodsy,dusty,0
T24_R3_z201557092287534,woodsy,musty,0
T24_R3_z201557092287534,woodsy,mouldy,0
T24_R3_z201557092287534,nutty,acetic,0
T24_R3_z201557092287534,nutty,rancid butter,0
T24_R3_z201557092287534,nutty,fresh fruit,0
T24_R3_z201557092287534,nutty,dried,0
T24_R3_z201557092287534,nutty,floral,0
T24_R3_z201557092287534,nutty,green vegetal,0
T24_R3_z201557092287534,nutty,mushroom,0
T24_R3_z201557092287534,nutty,woodsy,0
T24_R3_z201557092287534,nutty,nutty,0
T24_R3_z201557092287534,nutty,nut flesh,0
T24_R3_z201557092287534,nutty,panela,0
T24_R3_z201557092287534,nutty,off-flavors,0
T24_R3_z201557092287534,nutty,dirty,0
T24_R3_z201557092287534,nutty,dusty,0
T24_R3_z201557092287534,nutty,musty,0
T24_R3_z201557092287534,nutty,mouldy,0
T24_R3_z201557092287534,nut flesh,acetic,0
T24_R3_z201557092287534,nut flesh,rancid butter,0
T24_R3_z201557092287534,nut flesh,fresh fruit,0
T24_R3_z201557092287534,nut flesh,dried,0
T24_R3_z201557092287534,nut flesh,floral,0
T24_R3_z201557092287534,nut flesh,green vegetal,0
T24_R3_z201557092287534,nut flesh,mushroom,0
T24_R3_z201557092287534,nut flesh,woodsy,0
T24_R3_z201557092287534,nut flesh,nutty,0
T24_R3_z201557092287534,nut flesh,nut flesh,0
T24_R3_z201557092287534,nut flesh,panela,0
T24_R3_z201557092287534,nut flesh,off-flavors,0
T24_R3_z201557092287534,nut flesh,dirty,0
T24_R3_z201557092287534,nut flesh,dusty,0
T24_R3_z201557092287534,nut flesh,musty,0
T24_R3_z201557092287534,nut flesh,mouldy,0
T24_R3_z201557092287534,panela,acetic,0
T24_R3_z201557092287534,panela,rancid butter,0
T24_R3_z201557092287534,panela,fresh fruit,0
T24_R3_z201557092287534,panela,dried,0
T24_R3_z201557092287534,panela,floral,0
T24_R3_z201557092287534,panela,green vegetal,0
T24_R3_z201557092287534,panela,mushroom,0
T24_R3_z201557092287534,panela,woodsy,0
T24_R3_z201557092287534,panela,nutty,0
T24_R3_z201557092287534,panela,nut flesh,0
T24_R3_z201557092287534,panela,panela,0
T24_R3_z201557092287534,panela,off-flavors,0
T24_R3_z201557092287534,panela,dirty,0
T24_R3_z201557092287534,panela,dusty,0
T24_R3_z201557092287534,panela,musty,0
T24_R3_z201557092287534,panela,mouldy,0
T24_R3_z201557092287534,off-flavors,acetic,0
T24_R3_z201557092287534,off-flavors,rancid butter,1
T24_R3_z201557092287534,off-flavors,fresh fruit,0
T24_R3_z201557092287534,off-flavors,dried,0
T24_R3_z201557092287534,off-flavors,floral,0
T24_R3_z201557092287534,off-flavors,green vegetal,0
T24_R3_z201557092287534,off-flavors,mushroom,0
T24_R3_z201557092287534,off-flavors,woodsy,0
T24_R3_z201557092287534,off-flavors,nutty,0
T24_R3_z201557092287534,off-flavors,nut flesh,0
T24_R3_z201557092287534,off-flavors,panela,0
T24_R3_z201557092287534,off-flavors,off-flavors,0
T24_R3_z201557092287534,off-flavors,dirty,0
T24_R3_z201557092287534,off-flavors,dusty,0
T24_R3_z201557092287534,off-flavors,musty,0
T24_R3_z201557092287534,off-flavors,mouldy,1
T24_R3_z201557092287534,dirty,acetic,0
T24_R3_z201557092287534,dirty,rancid butter,0
T24_R3_z201557092287534,dirty,fresh fruit,0
T24_R3_z201557092287534,dirty,dried,0
T24_R3_z201557092287534,dirty,floral,0
T24_R3_z201557092287534,dirty,green vegetal,0
T24_R3_z201557092287534,dirty,mushroom,0
T24_R3_z201557092287534,dirty,woodsy,0
T24_R3_z201557092287534,dirty,nutty,0
T24_R3_z201557092287534,dirty,nut flesh,0
T24_R3_z201557092287534,dirty,panela,0
T24_R3_z201557092287534,dirty,off-flavors,0
T24_R3_z201557092287534,dirty,dirty,0
T24_R3_z201557092287534,dirty,dusty,0
T24_R3_z201557092287534,dirty,musty,0
T24_R3_z201557092287534,dirty,mouldy,0
T24_R3_z201557092287534,dusty,acetic,0
T24_R3_z201557092287534,dusty,rancid butter,0
T24_R3_z201557092287534,dusty,fresh fruit,0
T24_R3_z201557092287534,dusty,dried,0
T24_R3_z201557092287534,dusty,floral,0
T24_R3_z201557092287534,dusty,green vegetal,0
T24_R3_z201557092287534,dusty,mushroom,0
T24_R3_z201557092287534,dusty,woodsy,0
T24_R3_z201557092287534,dusty,nutty,0
T24_R3_z201557092287534,dusty,nut flesh,0
T24_R3_z201557092287534,dusty,panela,0
T24_R3_z201557092287534,dusty,off-flavors,0
T24_R3_z201557092287534,dusty,dirty,0
T24_R3_z201557092287534,dusty,dusty,0
T24_R3_z201557092287534,dusty,musty,0
T24_R3_z201557092287534,dusty,mouldy,0
T24_R3_z201557092287534,musty,acetic,0
T24_R3_z201557092287534,musty,rancid butter,0
T24_R3_z201557092287534,musty,fresh fruit,0
T24_R3_z201557092287534,musty,dried,0
T24_R3_z201557092287534,musty,floral,0
T24_R3_z201557092287534,musty,green vegetal,0
T24_R3_z201557092287534,musty,mushroom,0
T24_R3_z201557092287534,musty,woodsy,0
T24_R3_z201557092287534,musty,nutty,0
T24_R3_z201557092287534,musty,nut flesh,0
T24_R3_z201557092287534,musty,panela,0
T24_R3_z201557092287534,musty,off-flavors,0
T24_R3_z201557092287534,musty,dirty,0
T24_R3_z201557092287534,musty,dusty,0
T24_R3_z201557092287534,musty,musty,0
T24_R3_z201557092287534,musty,mouldy,0
T24_R3_z201557092287534,mouldy,acetic,0
T24_R3_z201557092287534,mouldy,rancid butter,0
T24_R3_z201557092287534,mouldy,fresh fruit,0
T24_R3_z201557092287534,mouldy,dried,0
T24_R3_z201557092287534,mouldy,floral,0
T24_R3_z201557092287534,mouldy,green vegetal,0
T24_R3_z201557092287534,mouldy,mushroom,0
T24_R3_z201557092287534,mouldy,woodsy,0
T24_R3_z201557092287534,mouldy,nutty,0
T24_R3_z201557092287534,mouldy,nut flesh,0
T24_R3_z201557092287534,mouldy,panela,0
T24_R3_z201557092287534,mouldy,off-flavors,1
T24_R3_z201557092287534,mouldy,dirty,0
T24_R3_z201557092287534,mouldy,dusty,0
T24_R3_z201557092287534,mouldy,musty,0
T24_R3_z201557092287534,mouldy,mouldy,0
T25_R1_z345720560056592,rancid butter,rancid butter,0
T25_R1_z345720560056592,rancid butter,bitterness,0
T25_R1_z345720560056592,rancid butter,cherry / plum,0
T25_R1_z345720560056592,rancid butter,tropical,0
T25_R1_z345720560056592,rancid butter,brown,0
T25_R1_z345720560056592,rancid butter,grassy,0
T25_R1_z345720560056592,rancid butter,herbal,0
T25_R1_z345720560056592,rancid butter,flowers,0
T25_R1_z345720560056592,rancid butter,woody,0
T25_R1_z345720560056592,rancid butter,tobacco,0
T25_R1_z345720560056592,rancid butter,nutty,0
T25_R1_z345720560056592,rancid butter,nut skin,0
T25_R1_z345720560056592,rancid butter,dusty,0
T25_R1_z345720560056592,rancid butter,mouldy,1
T25_R1_z345720560056592,rancid butter,leather,0
T25_R1_z345720560056592,rancid butter,over-fermented,0
T25_R1_z345720560056592,bitterness,rancid butter,0
T25_R1_z345720560056592,bitterness,bitterness,0
T25_R1_z345720560056592,bitterness,cherry / plum,0
T25_R1_z345720560056592,bitterness,tropical,0
T25_R1_z345720560056592,bitterness,brown,0
T25_R1_z345720560056592,bitterness,grassy,0
T25_R1_z345720560056592,bitterness,herbal,0
T25_R1_z345720560056592,bitterness,flowers,0
T25_R1_z345720560056592,bitterness,woody,0
T25_R1_z345720560056592,bitterness,tobacco,0
T25_R1_z345720560056592,bitterness,nutty,0
T25_R1_z345720560056592,bitterness,nut skin,0
T25_R1_z345720560056592,bitterness,dusty,0
T25_R1_z345720560056592,bitterness,mouldy,0
T25_R1_z345720560056592,bitterness,leather,0
T25_R1_z345720560056592,bitterness,over-fermented,1
T25_R1_z345720560056592,cherry / plum,rancid butter,0
T25_R1_z345720560056592,cherry / plum,bitterness,0
T25_R1_z345720560056592,cherry / plum,cherry / plum,0
T25_R1_z345720560056592,cherry / plum,tropical,0
T25_R1_z345720560056592,cherry / plum,brown,0
T25_R1_z345720560056592,cherry / plum,grassy,0
T25_R1_z345720560056592,cherry / plum,herbal,0
T25_R1_z345720560056592,cherry / plum,flowers,1
T25_R1_z345720560056592,cherry / plum,woody,0
T25_R1_z345720560056592,cherry / plum,tobacco,0
T25_R1_z345720560056592,cherry / plum,nutty,0
T25_R1_z345720560056592,cherry / plum,nut skin,0
T25_R1_z345720560056592,cherry / plum,dusty,0
T25_R1_z345720560056592,cherry / plum,mouldy,0
T25_R1_z345720560056592,cherry / plum,leather,0
T25_R1_z345720560056592,cherry / plum,over-fermented,0
T25_R1_z345720560056592,tropical,rancid butter,0
T25_R1_z345720560056592,tropical,bitterness,0
T25_R1_z345720560056592,tropical,cherry / plum,0
T25_R1_z345720560056592,tropical,tropical,0
T25_R1_z345720560056592,tropical,brown,0
T25_R1_z345720560056592,tropical,grassy,0
T25_R1_z345720560056592,tropical,herbal,0
T25_R1_z345720560056592,tropical,flowers,0
T25_R1_z345720560056592,tropical,woody,0
T25_R1_z345720560056592,tropical,tobacco,0
T25_R1_z345720560056592,tropical,nutty,1
T25_R1_z345720560056592,tropical,nut skin,1
T25_R1_z345720560056592,tropical,dusty,0
T25_R1_z345720560056592,tropical,mouldy,0
T25_R1_z345720560056592,tropical,leather,0
T25_R1_z345720560056592,tropical,over-fermented,0
T25_R1_z345720560056592,brown,rancid butter,0
T25_R1_z345720560056592,brown,bitterness,0
T25_R1_z345720560056592,brown,cherry / plum,0
T25_R1_z345720560056592,brown,tropical,0
T25_R1_z345720560056592,brown,brown,0
T25_R1_z345720560056592,brown,grassy,0
T25_R1_z345720560056592,brown,herbal,0
T25_R1_z345720560056592,brown,flowers,0
T25_R1_z345720560056592,brown,woody,1
T25_R1_z345720560056592,brown,tobacco,0
T25_R1_z345720560056592,brown,nutty,0
T25_R1_z345720560056592,brown,nut skin,0
T25_R1_z345720560056592,brown,dusty,0
T25_R1_z345720560056592,brown,mouldy,0
T25_R1_z345720560056592,brown,leather,0
T25_R1_z345720560056592,brown,over-fermented,0
T25_R1_z345720560056592,grassy,rancid butter,0
T25_R1_z345720560056592,grassy,bitterness,0
T25_R1_z345720560056592,grassy,cherry / plum,0
T25_R1_z345720560056592,grassy,tropical,0
T25_R1_z345720560056592,grassy,brown,0
T25_R1_z345720560056592,grassy,grassy,0
T25_R1_z345720560056592,grassy,herbal,0
T25_R1_z345720560056592,grassy,flowers,0
T25_R1_z345720560056592,grassy,woody,0
T25_R1_z345720560056592,grassy,tobacco,0
T25_R1_z345720560056592,grassy,nutty,0
T25_R1_z345720560056592,grassy,nut skin,0
T25_R1_z345720560056592,grassy,dusty,0
T25_R1_z345720560056592,grassy,mouldy,0
T25_R1_z345720560056592,grassy,leather,1
T25_R1_z345720560056592,grassy,over-fermented,0
T25_R1_z345720560056592,herbal,rancid butter,0
T25_R1_z345720560056592,herbal,bitterness,0
T25_R1_z345720560056592,herbal,cherry / plum,0
T25_R1_z345720560056592,herbal,tropical,0
T25_R1_z345720560056592,herbal,brown,0
T25_R1_z345720560056592,herbal,grassy,0
T25_R1_z345720560056592,herbal,herbal,0
T25_R1_z345720560056592,herbal,flowers,1
T25_R1_z345720560056592,herbal,woody,0
T25_R1_z345720560056592,herbal,tobacco,0
T25_R1_z345720560056592,herbal,nutty,0
T25_R1_z345720560056592,herbal,nut skin,0
T25_R1_z345720560056592,herbal,dusty,0
T25_R1_z345720560056592,herbal,mouldy,0
T25_R1_z345720560056592,herbal,leather,0
T25_R1_z345720560056592,herbal,over-fermented,0
T25_R1_z345720560056592,flowers,rancid butter,0
T25_R1_z345720560056592,flowers,bitterness,0
T25_R1_z345720560056592,flowers,cherry / plum,1
T25_R1_z345720560056592,flowers,tropical,0
T25_R1_z345720560056592,flowers,brown,0
T25_R1_z345720560056592,flowers,grassy,0
T25_R1_z345720560056592,flowers,herbal,1
T25_R1_z345720560056592,flowers,flowers,0
T25_R1_z345720560056592,flowers,woody,0
T25_R1_z345720560056592,flowers,tobacco,0
T25_R1_z345720560056592,flowers,nutty,0
T25_R1_z345720560056592,flowers,nut skin,0
T25_R1_z345720560056592,flowers,dusty,0
T25_R1_z345720560056592,flowers,mouldy,0
T25_R1_z345720560056592,flowers,leather,0
T25_R1_z345720560056592,flowers,over-fermented,0
T25_R1_z345720560056592,woody,rancid butter,0
T25_R1_z345720560056592,woody,bitterness,0
T25_R1_z345720560056592,woody,cherry / plum,0
T25_R1_z345720560056592,woody,tropical,0
T25_R1_z345720560056592,woody,brown,1
T25_R1_z345720560056592,woody,grassy,0
T25_R1_z345720560056592,woody,herbal,0
T25_R1_z345720560056592,woody,flowers,0
T25_R1_z345720560056592,woody,woody,0
T25_R1_z345720560056592,woody,tobacco,0
T25_R1_z345720560056592,woody,nutty,0
T25_R1_z345720560056592,woody,nut skin,0
T25_R1_z345720560056592,woody,dusty,0
T25_R1_z345720560056592,woody,mouldy,0
T25_R1_z345720560056592,woody,leather,0
T25_R1_z345720560056592,woody,over-fermented,0
T25_R1_z345720560056592,tobacco,rancid butter,0
T25_R1_z345720560056592,tobacco,bitterness,0
T25_R1_z345720560056592,tobacco,cherry / plum,0
T25_R1_z345720560056592,tobacco,tropical,0
T25_R1_z345720560056592,tobacco,brown,0
T25_R1_z345720560056592,tobacco,grassy,0
T25_R1_z345720560056592,tobacco,herbal,0
T25_R1_z345720560056592,tobacco,flowers,0
T25_R1_z345720560056592,tobacco,woody,0
T25_R1_z345720560056592,tobacco,tobacco,0
T25_R1_z345720560056592,tobacco,nutty,0
T25_R1_z345720560056592,tobacco,nut skin,0
T25_R1_z345720560056592,tobacco,dusty,1
T25_R1_z345720560056592,tobacco,mouldy,0
T25_R1_z345720560056592,tobacco,leather,0
T25_R1_z345720560056592,tobacco,over-fermented,0
T25_R1_z345720560056592,nutty,rancid butter,0
T25_R1_z345720560056592,nutty,bitterness,0
T25_R1_z345720560056592,nutty,cherry / plum,0
T25_R1_z345720560056592,nutty,tropical,1
T25_R1_z345720560056592,nutty,brown,0
T25_R1_z345720560056592,nutty,grassy,0
T25_R1_z345720560056592,nutty,herbal,0
T25_R1_z345720560056592,nutty,flowers,0
T25_R1_z345720560056592,nutty,woody,0
T25_R1_z345720560056592,nutty,tobacco,0
T25_R1_z345720560056592,nutty,nutty,0
T25_R1_z345720560056592,nutty,nut skin,0
T25_R1_z345720560056592,nutty,dusty,0
T25_R1_z345720560056592,nutty,mouldy,0
T25_R1_z345720560056592,nutty,leather,0
T25_R1_z345720560056592,nutty,over-fermented,0
T25_R1_z345720560056592,nut skin,rancid butter,0
T25_R1_z345720560056592,nut skin,bitterness,0
T25_R1_z345720560056592,nut skin,cherry / plum,0
T25_R1_z345720560056592,nut skin,tropical,1
T25_R1_z345720560056592,nut skin,brown,0
T25_R1_z345720560056592,nut skin,grassy,0
T25_R1_z345720560056592,nut skin,herbal,0
T25_R1_z345720560056592,nut skin,flowers,0
T25_R1_z345720560056592,nut skin,woody,0
T25_R1_z345720560056592,nut skin,tobacco,0
T25_R1_z345720560056592,nut skin,nutty,0
T25_R1_z345720560056592,nut skin,nut skin,0
T25_R1_z345720560056592,nut skin,dusty,0
T25_R1_z345720560056592,nut skin,mouldy,0
T25_R1_z345720560056592,nut skin,leather,0
T25_R1_z345720560056592,nut skin,over-fermented,0
T25_R1_z345720560056592,dusty,rancid butter,0
T25_R1_z345720560056592,dusty,bitterness,0
T25_R1_z345720560056592,dusty,cherry / plum,0
T25_R1_z345720560056592,dusty,tropical,0
T25_R1_z345720560056592,dusty,brown,0
T25_R1_z345720560056592,dusty,grassy,0
T25_R1_z345720560056592,dusty,herbal,0
T25_R1_z345720560056592,dusty,flowers,0
T25_R1_z345720560056592,dusty,woody,0
T25_R1_z345720560056592,dusty,tobacco,1
T25_R1_z345720560056592,dusty,nutty,0
T25_R1_z345720560056592,dusty,nut skin,0
T25_R1_z345720560056592,dusty,dusty,0
T25_R1_z345720560056592,dusty,mouldy,0
T25_R1_z345720560056592,dusty,leather,0
T25_R1_z345720560056592,dusty,over-fermented,0
T25_R1_z345720560056592,mouldy,rancid butter,1
T25_R1_z345720560056592,mouldy,bitterness,0
T25_R1_z345720560056592,mouldy,cherry / plum,0
T25_R1_z345720560056592,mouldy,tropical,0
T25_R1_z345720560056592,mouldy,brown,0
T25_R1_z345720560056592,mouldy,grassy,0
T25_R1_z345720560056592,mouldy,herbal,0
T25_R1_z345720560056592,mouldy,flowers,0
T25_R1_z345720560056592,mouldy,woody,0
T25_R1_z345720560056592,mouldy,tobacco,0
T25_R1_z345720560056592,mouldy,nutty,0
T25_R1_z345720560056592,mouldy,nut skin,0
T25_R1_z345720560056592,mouldy,dusty,0
T25_R1_z345720560056592,mouldy,mouldy,0
T25_R1_z345720560056592,mouldy,leather,0
T25_R1_z345720560056592,mouldy,over-fermented,0
T25_R1_z345720560056592,leather,rancid butter,0
T25_R1_z345720560056592,leather,bitterness,0
T25_R1_z345720560056592,leather,cherry / plum,0
T25_R1_z345720560056592,leather,tropical,0
T25_R1_z345720560056592,leather,brown,0
T25_R1_z345720560056592,leather,grassy,1
T25_R1_z345720560056592,leather,herbal,0
T25_R1_z345720560056592,leather,flowers,0
T25_R1_z345720560056592,leather,woody,0
T25_R1_z345720560056592,leather,tobacco,0
T25_R1_z345720560056592,leather,nutty,0
T25_R1_z345720560056592,leather,nut skin,0
T25_R1_z345720560056592,leather,dusty,0
T25_R1_z345720560056592,leather,mouldy,0
T25_R1_z345720560056592,leather,leather,0
T25_R1_z345720560056592,leather,over-fermented,0
T25_R1_z345720560056592,over-fermented,rancid butter,0
T25_R1_z345720560056592,over-fermented,bitterness,1
T25_R1_z345720560056592,over-fermented,cherry / plum,0
T25_R1_z345720560056592,over-fermented,tropical,0
